,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210154,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,24.0,50.0,45.0,32.0,-227.0,19.0,62.0,-7.0,50.0,37.0,3.0,-34.0,-142.0,23.0,92.0,-26.0,-63.0,-58.0,8.0,0.0,-8.0,0.0,93.0,-22.0,43.0,-114.0,75.0,20.0,28.0,-97.0,-24.0,-2.0,0.0,7.0
210155,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,64.0,20.0,-94.0,45.0,125.0,-146.0,93.0,23.0,-18.0,110.0,11.0,-190.0,-8.0,31.0,32.0,51.0,0.0,4.0,53.0,12.0,7.0,-5.0,-5.0,-12.0,15.0,-24.0,11.0,-98.0,-2.0,-207.0,41.0,13.0,23.0,10.0
210157,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,-56.0,21.0,-12.0,-57.0,14.0,151.0,-9.0,-120.0,4.0,-37.0,-1.0,-36.0,259.0,17.0,30.0,7.0,117.0,-103.0,34.0,-65.0,85.0,-88.0,120.0,-92.0,-32.0,36.0,-17.0,81.0,-18.0,-6.0,-23.0,-74.0
210159,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,-244.0,-29.0,189.0,22.0,-3.0,46.0,-24.0,-8.0,-34.0,44.0,51.0,-11.0,-2.0,-27.0,33.0,-61.0,39.0,21.0,27.0,30.0,-18.0,44.0,8.0,52.0,-12.0,72.0,12.0,19.0,-34.0,24.0,14.0,1.0
210161,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,51.0,-23.0,54.0,25.0,22.0,0.0,96.0,66.0,-20.0,129.0,-9.0,-18.0,-8.0,111.0,-89.0,0.0,-22.0,16.0,-136.0,119.0,17.0,78.0,4.0,-46.0,35.0,19.0,-7.0,-48.0,32.0,-10.0,9.0,10.0
210162,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,273.0,-122.0,81.0,-371.0,180.0,5.0,60.0,-252.0,-1.0,62.0,23.0,-74.0,4.0,158.0,-9.0,98.0,-5.0,20.0,-73.0,27.0,98.0,-92.0,40.0,-20.0,63.0,47.0,148.0,-35.0,60.0,52.0,-16.0,-61.0
210167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,112.0,21.0,-4.0,104.0,-237.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
210168,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210170,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,131.0,-79.0,-141.0,245.0,-21.0,87.0,50.0,100.0,-109.0,-120.0,-15.0,-10.0,-9.0,-138.0,34.0,9.0,8.0,21.0,-90.0,-77.0,88.0,16.0,5.0,-58.0,-37.0,40.0,79.0,97.0,66.0,90.0,28.0,3.0
210174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,79.0,43.0,28.0,5.0,13.0,1.0,-31.0,-69.0,-3.0,-3.0,42.0,-3.0,-1.0,42.0,-72.0,-19.0,18.0,-28.0,141.0,-109.0,-6.0,-1.0,1.0,-65.0,15.0,-46.0,64.0,19.0,-3.0,-47.0
210179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,21.0,54.0,-58.0,15.0,54.0,28.0,13.0,19.0,8.0,-15.0,78.0,40.0,-29.0,-217.0,172.0,-63.0,243.0,-38.0,-6.0,64.0,-3.0,102.0,-21.0,-123.0,11.0,-10.0,-4.0,22.0,5.0,-43.0
210184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,119.0,4.0,-25.0,-70.0,210.0,-159.0,124.0,-8.0,38.0,-29.0,38.0,-14.0,-46.0,47.0,29.0,31.0,-30.0,48.0,-12.0,5.0,-4.0,40.0,-5.0,13.0,50.0,56.0,31.0,40.0
210186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,-2.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,
210187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,-24.0,49.0,7.0,29.0,56.0,56.0,-18.0,-34.0,1.0,0.0,20.0,38.0,4.0,39.0,17.0,-3.0,17.0,53.0,-22.0,2.0,-13.0,-2.0,14.0,25.0,-48.0,66.0
210201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,19.0,-107.0,82.0,42.0,43.0,-86.0,86.0,-94.0,103.0,-161.0,207.0,43.0,25.0,5.0,26.0,-6.0,20.0,-12.0,43.0,-41.0,25.0,-83.0,-38.0,8.0,-8.0,-24.0
210211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,
210212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
210217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,146.0,29.0,27.0,-143.0,52.0,-9.0,-61.0,,,,,,,,,,,,,,,,,
210222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,67.0,16.0,50.0,-67.0,110.0,29.0,44.0,-122.0,114.0,-1.0,15.0,34.0,-39.0,-133.0,160.0,-50.0,41.0,17.0,11.0,-28.0,14.0,27.0,-39.0,-36.0
210225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,-73.0,-8.0,42.0,124.0,42.0,-14.0,129.0,20.0,10.0,11.0,-22.0,55.0,-16.0,-22.0,52.0,106.0,-71.0,105.0,18.0,-44.0,-8.0,-34.0
210227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.0,57.0,167.0,-126.0,50.0,23.0,-29.0,28.0,20.0,-151.0,6.0,-19.0,84.0,57.0,-79.0,85.0,-4.0,66.0,-65.0,35.0,-97.0,32.0,-22.0
210229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,27.0,-23.0,167.0,-4.0,-23.0,-136.0,219.0,-4.0,16.0,5.0,46.0,-34.0,14.0,11.0,-6.0,-115.0,2.0,-149.0,-10.0,-3.0,142.0,-94.0
210231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,28.0,-64.0,-59.0,101.0,68.0,16.0,73.0,-15.0,-45.0,100.0,24.0,21.0,-12.0,68.0,26.0,-3.0,94.0,-131.0,60.0,-48.0,-7.0,2.0
210232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,65.0,8.0,41.0,14.0,7.0,35.0,-11.0,-10.0,19.0,-27.0,18.0,-28.0,21.0,4.0,15.0,18.0,-18.0,60.0,23.0,-76.0
210233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.0,7.0,-1.0,-27.0,,,,,,,,,,,,,,,,,
210237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,69.0,1.0,4.0,42.0,54.0,30.0,-69.0,-30.0,260.0,16.0,33.0,-57.0,2.0,-15.0,18.0,5.0,-21.0,64.0,-131.0,-38.0
210238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,90.0,19.0,-38.0,130.0,133.0,-96.0,14.0,-73.0,55.0,123.0,-33.0,-151.0,54.0,11.0,-38.0,-244.0,256.0,56.0,-100.0,187.0
210239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,-1.0,-76.0,-100.0,9.0,153.0,40.0,34.0,59.0,-19.0,3.0,9.0,-32.0,16.0,-2.0,7.0,6.0,22.0,65.0,17.0,-70.0
210240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,64.0,8.0,71.0,53.0,8.0,55.0,-37.0,-23.0,39.0,17.0,2.0,-42.0,39.0,18.0,17.0,81.0,-87.0,-17.0,-10.0,-28.0
210247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,54.0,-9.0,66.0,32.0,29.0,-96.0,232.0,-16.0,-39.0,33.0,14.0,9.0,-140.0,8.0,12.0,56.0,-18.0,-58.0,-74.0
210248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,-28.0,-17.0,-215.0,273.0,14.0,109.0,-58.0,-37.0,31.0,52.0,4.0,22.0,-19.0,75.0,16.0,72.0,-45.0,-5.0,7.0
210258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,98.0,50.0,-3.0,104.0,-11.0,-45.0,-18.0,-179.0,0.0,92.0,-10.0,-80.0,-5.0,142.0,24.0,-158.0
210263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,201.0,-4.0,-205.0,175.0,51.0,-5.0,8.0,-26.0,11.0,28.0,18.0,-42.0,86.0,24.0,-49.0,-25.0
210264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,-108.0,39.0,59.0,-23.0,130.0,2.0,-12.0,-181.0,223.0,-24.0,8.0,-9.0,-28.0,-26.0,-98.0,2.0
210265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.0,10.0,15.0,-14.0,42.0,29.0,52.0,25.0,-139.0,127.0,-45.0,32.0,-73.0,112.0,75.0,12.0,-27.0
210267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-137.0,207.0,-1.0,14.0,15.0,52.0,10.0,5.0,-24.0,17.0,-1.0,-15.0,100.0,-21.0,4.0,17.0,-78.0
210268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,8.0,3.0,47.0,-117.0,45.0,-40.0,-145.0,90.0,42.0,42.0,12.0,-67.0,10.0,62.0,-17.0
210269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,14.0,-21.0,-83.0,70.0,80.0,40.0,-199.0,-20.0,86.0,43.0,-32.0,14.0,-64.0,-58.0,133.0
210270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,-22.0,66.0,90.0,45.0,56.0,1.0,23.0,22.0,-17.0,-336.0,98.0,-94.0,6.0,32.0
210271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,-39.0,153.0,100.0,16.0,90.0,41.0,-2.0,42.0,-69.0,35.0,-17.0,-2.0,-91.0,-104.0
210272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,57.0,76.0,-93.0,33.0,21.0,46.0,-51.0,39.0,97.0,140.0,3.0,67.0,-26.0,23.0
210273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,71.0,12.0,56.0,84.0,14.0,-147.0,107.0,-71.0,-67.0,64.0,-44.0,92.0,37.0,14.0
210286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,74.0,-25.0,-97.0,22.0,-40.0,-7.0,-5.0,52.0,-37.0,5.0,-19.0,14.0,51.0
210289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.0,46.0,-27.0,-9.0,108.0,19.0,26.0,-71.0,25.0,38.0,-19.0,-56.0,-124.0,95.0
210290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.0,72.0,12.0,-95.0,191.0,-130.0,7.0,4.0,50.0,-26.0,54.0,50.0,-10.0,-184.0
210291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,64.0,119.0,123.0,-51.0,-7.0,31.0,38.0,15.0,18.0,40.0,14.0,47.0
210292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,-2.0,253.0,5.0,55.0,-190.0,4.0,74.0,50.0,-14.0,21.0,-9.0,-29.0,-41.0
210295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,78.0,34.0,-47.0,214.0,-328.0,53.0,-122.0,41.0,-32.0,-24.0,97.0,156.0,-21.0
210300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.0,15.0,-16.0,6.0,11.0,-26.0,266.0,-264.0,116.0,32.0,27.0,-164.0
210301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,117.0,-152.0,17.0,-20.0,55.0,,,,,
210305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,33.0,-84.0,-48.0,9.0,32.0,-194.0,91.0,99.0,29.0,-135.0
210307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,80.0,-3.0,44.0,22.0,20.0,,,,,
210311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,60.0,-114.0,45.0,50.0,59.0,11.0,10.0,3.0,-9.0,26.0
210315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,103.0,11.0,156.0,-73.0,79.0,-59.0,25.0,-51.0,38.0,-137.0
210318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,122.0,-201.0,286.0,19.0,102.0,-44.0,1.0,-90.0
210319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,163.0,-167.0,17.0,93.0,-25.0,29.0,-43.0,155.0
210322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,-123.0,-6.0,7.0,-3.0,197.0,86.0,-113.0,-50.0
210329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,133.0,11.0,61.0,,,,,
210332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,52.0,-55.0,-14.0,92.0,-70.0,-19.0
210333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,158.0,-119.0,-26.0,-7.0,30.0,-45.0
210334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,45.0,73.0,17.0,-31.0,18.0,-49.0
210346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,-52.0,-42.0,196.0,-175.0,-28.0,-9.0
210348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,81.0,52.0,-45.0,67.0,-13.0,-15.0
210350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,-8.0,-21.0,197.0,67.0,-5.0,-188.0
210355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,-173.0,,,,,
210356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,46.0,-137.0,30.0,-31.0,224.0,27.0
210357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,10.0,-56.0,32.0,-2.0,56.0,-49.0
210366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,-179.0,136.0,-86.0,-24.0,-18.0
210368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.0,92.0,70.0,107.0,-23.0
210370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,-21.0,284.0,-4.0,-12.0
210371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,-61.0,0.0,32.0,16.0
210377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-89.0,47.0
210378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,-77.0,38.0
210380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,-7.0,13.0
210382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,-14.0,37.0
210383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,-46.0,28.0
210386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,71.0,107.0
210399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,-6.0,-71.0
210400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,-44.0,60.0
210403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,146.0
210404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,116.0
210405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,-55.0
210406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,-170.0
210409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,11.0
210410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-9.0
210413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,55.0
210415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,-86.0
210416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,-52.0
210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,-97.0
210420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-17.0
210423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
210424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
210425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
210427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0
210428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0
210431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0
210432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.0
220002,-5.0,9.0,55.0,12.0,-2.0,53.0,-24.0,-39.0,9.0,-1.0,9.0,-29.0,6.0,15.0,11.0,-16.0,8.0,58.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220004,58.0,25.0,-6.0,3.0,-32.0,-31.0,-7.0,21.0,70.0,-34.0,-3.0,-31.0,35.0,1.0,21.0,48.0,-26.0,-19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220006,15.0,-16.0,20.0,23.0,-21.0,37.0,3.0,-50.0,39.0,-43.0,25.0,-65.0,97.0,-24.0,26.0,-18.0,29.0,-64.0,25.0,-10.0,29.0,107.0,-254.0,20.0,28.0,-11.0,26.0,-30.0,22.0,14.0,18.0,-36.0,50.0,-30.0,34.0,-11.0,5.0,-18.0,8.0,27.0,-5.0,-48.0,56.0,-60.0,-10.0,-11.0,44.0,33.0,-58.0,-27.0,27.0,84.0,-51.0,29.0,3.0,-6.0,78.0,28.0,12.0,-125.0
220007,-4.0,-5.0,22.0,-17.0,2.0,17.0,21.0,-13.0,30.0,-14.0,20.0,28.0,84.0,-53.0,30.0,-47.0,39.0,-26.0,0.0,26.0,-20.0,-15.0,-18.0,196.0,-150.0,69.0,-78.0,-6.0,42.0,-10.0,67.0,-75.0,11.0,-2.0,24.0,-33.0,4.0,-4.0,-16.0,33.0,-32.0,14.0,16.0,-8.0,5.0,-64.0,45.0,-4.0,-4.0,42.0,-12.0,43.0,-84.0,61.0,,,,,,
220008,20.0,6.0,-30.0,-18.0,-6.0,30.0,-25.0,-4.0,35.0,29.0,0.0,6.0,36.0,-49.0,44.0,12.0,-14.0,-41.0,-17.0,16.0,22.0,-47.0,-36.0,-152.0,177.0,-52.0,18.0,35.0,4.0,-6.0,-12.0,-3.0,36.0,24.0,-86.0,50.0,70.0,-27.0,12.0,48.0,-13.0,5.0,-32.0,25.0,-93.0,-8.0,73.0,-45.0,75.0,33.0,23.0,6.0,-43.0,50.0,-6.0,34.0,-20.0,14.0,19.0,-17.0
220009,-36.0,32.0,30.0,-2.0,-9.0,-3.0,-17.0,23.0,6.0,-4.0,-13.0,-35.0,87.0,-200.0,10.0,68.0,25.0,-106.0,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220010,18.0,9.0,-4.0,-8.0,-8.0,5.0,11.0,-2.0,-28.0,25.0,23.0,-20.0,15.0,-29.0,80.0,-15.0,50.0,-103.0,64.0,10.0,-74.0,-4.0,29.0,52.0,-98.0,44.0,31.0,-13.0,1.0,-23.0,-34.0,69.0,-1.0,-19.0,-17.0,20.0,-34.0,-2.0,-7.0,17.0,-11.0,29.0,-44.0,15.0,-2.0,-3.0,26.0,3.0,13.0,-10.0,-109.0,-84.0,1.0,26.0,-16.0,30.0,42.0,21.0,23.0,7.0
220011,1.0,-18.0,7.0,4.0,-30.0,-24.0,59.0,-1.0,-44.0,59.0,41.0,-15.0,18.0,18.0,5.0,16.0,-23.0,33.0,2.0,-23.0,7.0,-4.0,-8.0,-9.0,7.0,24.0,-5.0,19.0,-26.0,20.0,-10.0,8.0,-15.0,-4.0,37.0,-13.0,-19.0,-5.0,28.0,-9.0,-5.0,-3.0,-15.0,-13.0,18.0,34.0,-126.0,-47.0,-17.0,22.0,34.0,19.0,22.0,-24.0,25.0,-1.0,19.0,-32.0,-4.0,17.0
220012,63.0,0.0,-42.0,-5.0,19.0,28.0,-15.0,130.0,-51.0,112.0,-9.0,-37.0,53.0,-23.0,31.0,-61.0,33.0,0.0,11.0,52.0,-98.0,31.0,29.0,-45.0,18.0,53.0,34.0,-49.0,32.0,0.0,-18.0,15.0,-29.0,22.0,-40.0,55.0,-63.0,18.0,-34.0,24.0,8.0,-17.0,-38.0,22.0,-59.0,-2.0,-2.0,-40.0,19.0,24.0,-16.0,12.0,-10.0,27.0,-20.0,37.0,7.0,-9.0,1.0,-1.0
220014,-57.0,-13.0,20.0,-14.0,-1.0,13.0,-74.0,-55.0,-29.0,28.0,151.0,-102.0,-42.0,91.0,1.0,192.0,-143.0,-38.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220015,-11.0,43.0,32.0,-37.0,78.0,-77.0,85.0,-35.0,25.0,19.0,-31.0,68.0,-54.0,18.0,22.0,54.0,-24.0,-53.0,22.0,11.0,-88.0,61.0,63.0,-6.0,-54.0,61.0,-18.0,51.0,23.0,-5.0,-19.0,45.0,-68.0,-32.0,7.0,9.0,-25.0,40.0,-14.0,-17.0,-80.0,44.0,-35.0,86.0,37.0,-40.0,-24.0,-123.0,129.0,65.0,-31.0,73.0,117.0,-173.0,-1.0,21.0,22.0,34.0,8.0,32.0
220018,11.0,-26.0,10.0,23.0,230.0,-55.0,-75.0,91.0,-348.0,29.0,-26.0,69.0,14.0,81.0,-140.0,25.0,-10.0,54.0,12.0,-49.0,63.0,-19.0,35.0,37.0,-36.0,-21.0,30.0,74.0,-64.0,-30.0,51.0,-57.0,32.0,16.0,-40.0,20.0,6.0,32.0,0.0,-2.0,-5.0,18.0,-18.0,-74.0,22.0,-11.0,38.0,31.0,-53.0,70.0,-132.0,38.0,-60.0,95.0,77.0,-90.0,38.0,-86.0,16.0,12.0
220020,42.0,7.0,57.0,9.0,14.0,18.0,31.0,23.0,3.0,31.0,17.0,-8.0,-43.0,7.0,44.0,-27.0,-13.0,-2.0,16.0,-11.0,6.0,21.0,23.0,28.0,-86.0,16.0,3.0,0.0,76.0,-50.0,-17.0,75.0,-11.0,-84.0,79.0,118.0,-144.0,8.0,26.0,18.0,-16.0,-21.0,-41.0,4.0,24.0,-10.0,-1.0,29.0,-32.0,10.0,-20.0,20.0,22.0,1.0,48.0,33.0,-36.0,-26.0,12.0,40.0
220022,-16.0,17.0,-39.0,-27.0,3.0,-34.0,-101.0,28.0,-20.0,10.0,-24.0,-258.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220023,92.0,-30.0,-51.0,49.0,-106.0,45.0,-277.0,3.0,56.0,14.0,33.0,45.0,30.0,23.0,-16.0,42.0,-30.0,-12.0,19.0,-19.0,-15.0,26.0,-29.0,10.0,137.0,-11.0,20.0,63.0,-23.0,11.0,29.0,-75.0,69.0,4.0,-16.0,-155.0,68.0,3.0,-67.0,21.0,-7.0,25.0,55.0,-36.0,104.0,15.0,11.0,73.0,-108.0,-31.0,12.0,41.0,-20.0,16.0,-74.0,-78.0,165.0,-19.0,14.0,2.0
