,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140017,-24.0,-29.0,-15.0,29.0,-7.0,-19.0,-4.0,22.0,-11.0,-3.0,44.0,-20.0,31.0,-47.0,10.0,-4.0,-34.0,25.0,-7.0,11.0,-17.0,23.0,5.0,10.0,-37.0,13.0,51.0,-47.0,13.0,-23.0,27.0,-8.0,9.0,-6.0,2.0,0.0,-18.0,7.0,3.0,56.0,-81.0,25.0,-15.0,23.0,-77.0,87.0,-12.0,-152.0,-46.0,28.0,-25.0,8.0,49.0,17.0,1.0,,,,,
140018,9.0,3.0,-25.0,42.0,-43.0,0.0,12.0,15.0,-15.0,14.0,14.0,60.0,-32.0,-38.0,-4.0,5.0,-48.0,55.0,-28.0,25.0,3.0,10.0,-17.0,52.0,-70.0,-34.0,74.0,-21.0,-1.0,21.0,33.0,-47.0,5.0,-4.0,18.0,1.0,-37.0,19.0,11.0,-13.0,23.0,-26.0,40.0,-45.0,-10.0,34.0,-4.0,-31.0,64.0,-41.0,28.0,-60.0,49.0,19.0,-28.0,-34.0,-17.0,42.0,-12.0,-10.0
140021,39.0,28.0,8.0,121.0,-148.0,29.0,97.0,-316.0,256.0,0.0,2.0,-10.0,-29.0,70.0,8.0,-21.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140027,,54.0,-35.0,25.0,46.0,-9.0,26.0,-29.0,54.0,-13.0,39.0,7.0,5.0,-19.0,18.0,7.0,-8.0,36.0,16.0,-26.0,29.0,-29.0,0.0,-6.0,26.0,23.0,18.0,-5.0,-7.0,17.0,20.0,32.0,-23.0,-21.0,37.0,-54.0,47.0,-9.0,8.0,1.0,-49.0,-22.0,28.0,17.0,-46.0,27.0,-10.0,8.0,-35.0,7.0,14.0,9.0,-14.0,10.0,14.0,-13.0,-27.0,84.0,-69.0,
140028,,35.0,113.0,151.0,-144.0,182.0,-67.0,-278.0,289.0,54.0,-47.0,14.0,-25.0,70.0,-26.0,-47.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140032,,,,,,,-32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140034,,,,,,,,99.0,30.0,32.0,114.0,-21.0,51.0,67.0,11.0,-47.0,48.0,-23.0,33.0,-25.0,51.0,-16.0,90.0,-10.0,-63.0,44.0,-29.0,-46.0,23.0,11.0,-2.0,43.0,-38.0,-23.0,0.0,14.0,-16.0,7.0,-3.0,-14.0,55.0,-34.0,32.0,-9.0,38.0,27.0,-65.0,9.0,-9.0,-16.0,-11.0,-16.0,210.0,-188.0,183.0,-174.0,-15.0,22.0,-149.0,141.0
140035,,,,,,,,,,-47.0,120.0,41.0,-20.0,-18.0,16.0,20.0,-41.0,17.0,17.0,13.0,11.0,-11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140037,,,,,,,,,,29.0,8.0,-87.0,-43.0,210.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140039,,,,,,,,,,98.0,-72.0,42.0,34.0,73.0,-59.0,-19.0,27.0,38.0,-41.0,-11.0,46.0,34.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140043,,,,,,,,,,,,,,,,-33.0,110.0,214.0,-193.0,24.0,17.0,56.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140054,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,7.0,-5.0,17.0,63.0,-65.0,-24.0,68.0,-6.0,42.0,26.0,-42.0,83.0,37.0,-307.0,18.0,28.0,44.0,38.0,49.0,33.0,13.0,9.0,-79.0,41.0,-57.0,30.0,31.0,-20.0,-234.0,-24.0,134.0,-34.0,119.0,
140068,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,-1.0,76.0,20.0,7.0,16.0,32.0,2.0,10.0,-4.0,-17.0,-189.0,5.0,9.0,256.0,-106.0,-133.0,216.0,47.0,78.0,-6.0,31.0,-31.0,19.0,-8.0,42.0,-22.0,-9.0,0.0,-15.0
140073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,31.0,5.0,18.0,71.0,10.0,36.0,-157.0,88.0,-118.0,68.0,105.0,-39.0,93.0,29.0,6.0,33.0,-12.0,-4.0,32.0,0.0,-65.0,82.0,27.0,-35.0,,,,,
140079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,72.0,100.0,16.0,69.0,5.0,204.0,-113.0,10.0,42.0,38.0,34.0,-37.0,26.0,0.0,-15.0,87.0,-15.0,43.0,-124.0,195.0,-111.0,47.0,-61.0,137.0,-88.0,-83.0
140083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133.0,-34.0,105.0,226.0,51.0,-186.0,88.0,-152.0,87.0,-20.0,-146.0,-26.0,185.0,30.0,-22.0,39.0,2.0,-198.0,27.0,-33.0,12.0,31.0,15.0,41.0,21.0,-42.0
140092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,-27.0,-26.0,15.0,0.0,-12.0,-17.0,32.0,3.0,-33.0,15.0,0.0,10.0,14.0,26.0,-41.0,45.0,8.0,10.0,-4.0,35.0,2.0,6.0
140093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,27.0,-65.0,130.0,-3.0,36.0,3.0,49.0,22.0,72.0,-52.0,49.0,-72.0,45.0,23.0,-62.0,20.0,32.0,,,,,
140096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,152.0,54.0,88.0,54.0,30.0,36.0,-26.0,47.0,43.0,20.0,11.0,-27.0,21.0,18.0,8.0,9.0,-43.0,56.0,-15.0,15.0
140097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.0,-49.0,,,,,,,,,,,,,,,,,,
140100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,-144.0,156.0,2.0,-6.0,-151.0,19.0,12.0,,,,,,,,,,
140103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,8.0,-27.0,-32.0,213.0,-139.0,277.0,-83.0,88.0,-188.0,20.0,-5.0,46.0,,,,,
140110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-34.0,55.0,48.0,6.0,8.0,42.0,-16.0,8.0,23.0,-18.0,108.0,-81.0,46.0
140111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-150.0,70.0,-10.0,61.0,-78.0,10.0,-18.0,63.0,,,,,
140113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,28.0,65.0,17.0,-10.0,-27.0,41.0,-53.0,78.0,23.0,-76.0,30.0,-10.0
140114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,-11.0,,,,,,,,,,,
140115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.0,85.0,60.0,36.0,-27.0,50.0,44.0,-4.0,-16.0,21.0,1.0,34.0,268.0
140125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,15.0,,,,,
140130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,62.0,42.0,28.0,-22.0,183.0,45.0
140131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,-51.0,44.0,-107.0,94.0,-10.0,47.0
140132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,
140133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,
140147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.0,,
140149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,32.0,49.0
140153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,13.0,49.0
150001,-59.0,-1.0,13.0,12.0,78.0,-100.0,37.0,-64.0,75.0,-51.0,29.0,26.0,-35.0,-7.0,82.0,-74.0,58.0,-6.0,1.0,-65.0,45.0,-15.0,5.0,-77.0,99.0,74.0,-112.0,13.0,28.0,-8.0,23.0,44.0,-112.0,101.0,-3.0,-61.0,-22.0,78.0,-34.0,,,,,,,,,,,,,,,,,,,,,
150004,11.0,-20.0,29.0,-41.0,58.0,-5.0,-11.0,-50.0,45.0,9.0,-13.0,-44.0,63.0,-22.0,-10.0,-7.0,25.0,-13.0,29.0,-9.0,-13.0,25.0,-30.0,37.0,-16.0,-6.0,-10.0,-4.0,10.0,17.0,-38.0,35.0,-35.0,2.0,10.0,-17.0,23.0,-6.0,-10.0,-7.0,11.0,-11.0,7.0,2.0,6.0,-10.0,8.0,2.0,-1.0,11.0,-8.0,3.0,-17.0,27.0,-27.0,19.0,-3.0,7.0,-16.0,-2.0
150005,14.0,7.0,7.0,1.0,5.0,-1.0,-5.0,36.0,-34.0,20.0,-38.0,-16.0,33.0,-19.0,-27.0,50.0,3.0,25.0,-39.0,7.0,27.0,-29.0,5.0,11.0,-27.0,-1.0,12.0,-17.0,45.0,-5.0,-19.0,-10.0,23.0,-33.0,4.0,-15.0,26.0,-2.0,12.0,-28.0,28.0,-22.0,32.0,-4.0,-20.0,12.0,-20.0,-25.0,17.0,-2.0,-10.0,-11.0,66.0,-52.0,12.0,-65.0,41.0,8.0,31.0,-44.0
150007,90.0,-37.0,21.0,-1.0,-4.0,-13.0,3.0,-6.0,14.0,73.0,-21.0,-77.0,62.0,5.0,-34.0,1.0,54.0,-52.0,23.0,-84.0,96.0,-8.0,2.0,-1.0,-62.0,70.0,-43.0,41.0,-23.0,19.0,-18.0,-29.0,-3.0,22.0,45.0,-22.0,-45.0,82.0,-5.0,13.0,-22.0,29.0,-8.0,-24.0,-5.0,45.0,15.0,-52.0,136.0,-127.0,6.0,11.0,-8.0,-1.0,87.0,-115.0,52.0,-10.0,-15.0,-425.0
150008,18.0,10.0,10.0,-3.0,-2.0,-4.0,-6.0,-45.0,34.0,12.0,-9.0,-36.0,37.0,4.0,-18.0,-1.0,43.0,-4.0,48.0,-64.0,14.0,16.0,-12.0,24.0,34.0,-19.0,-41.0,-8.0,32.0,23.0,-11.0,-10.0,8.0,0.0,-54.0,15.0,31.0,-27.0,9.0,4.0,-24.0,-15.0,24.0,-8.0,-3.0,-3.0,12.0,-15.0,-15.0,-8.0,-25.0,-63.0,72.0,23.0,-41.0,-6.0,-1.0,-1.0,-22.0,15.0
150009,5.0,-21.0,7.0,-5.0,-33.0,-7.0,28.0,-28.0,1.0,20.0,-4.0,-32.0,26.0,13.0,-45.0,23.0,14.0,11.0,2.0,-4.0,-4.0,2.0,-2.0,39.0,-26.0,-5.0,-20.0,-6.0,28.0,17.0,-18.0,-26.0,-11.0,-9.0,0.0,2.0,7.0,10.0,13.0,-13.0,5.0,-28.0,-11.0,33.0,4.0,-30.0,-8.0,37.0,-1.0,-19.0,27.0,-30.0,25.0,-11.0,14.0,2.0,2.0,-27.0,25.0,-33.0
150010,32.0,-6.0,5.0,12.0,-18.0,18.0,-18.0,2.0,-3.0,8.0,-6.0,-1.0,11.0,-5.0,-18.0,23.0,5.0,5.0,-15.0,4.0,-8.0,10.0,7.0,-8.0,-9.0,7.0,-12.0,35.0,3.0,-2.0,-9.0,-9.0,16.0,-15.0,-7.0,25.0,2.0,-33.0,1.0,31.0,-42.0,4.0,-5.0,50.0,-21.0,-33.0,24.0,42.0,-47.0,-7.0,5.0,27.0,-22.0,-20.0,24.0,-3.0,-22.0,-16.0,32.0,-25.0
150011,13.0,-4.0,12.0,-17.0,7.0,12.0,13.0,-52.0,47.0,31.0,-36.0,-4.0,33.0,-63.0,45.0,-17.0,37.0,-31.0,11.0,-38.0,60.0,-6.0,-60.0,41.0,-19.0,3.0,2.0,-22.0,53.0,9.0,-34.0,-6.0,33.0,-20.0,0.0,31.0,-27.0,6.0,15.0,-49.0,34.0,-16.0,5.0,74.0,-30.0,-41.0,0.0,78.0,-95.0,26.0,6.0,-17.0,-9.0,-2.0,10.0,30.0,-57.0,43.0,-37.0,-15.0
150020,-58.0,-33.0,40.0,27.0,35.0,-65.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150021,-8.0,41.0,-18.0,9.0,0.0,12.0,-2.0,-8.0,-6.0,25.0,-27.0,45.0,-24.0,3.0,1.0,-3.0,10.0,-4.0,7.0,5.0,-9.0,1.0,0.0,-5.0,7.0,1.0,7.0,-3.0,-5.0,-4.0,2.0,2.0,38.0,-15.0,-1.0,-26.0,15.0,12.0,34.0,-18.0,6.0,37.0,-80.0,24.0,-36.0,27.0,21.0,-4.0,6.0,1.0,2.0,-31.0,28.0,19.0,-15.0,-18.0,18.0,4.0,-10.0,78.0
150022,74.0,44.0,-44.0,-94.0,133.0,5.0,30.0,39.0,-45.0,31.0,34.0,-10.0,-3.0,-12.0,78.0,54.0,-121.0,12.0,-32.0,92.0,-27.0,-51.0,50.0,-8.0,-28.0,11.0,20.0,-19.0,-21.0,40.0,8.0,-19.0,-14.0,33.0,-33.0,-18.0,30.0,-146.0,9.0,-47.0,65.0,-124.0,79.0,-54.0,25.0,50.0,-46.0,90.0,7.0,-25.0,191.0,-122.0,1.0,46.0,19.0,42.0,-23.0,22.0,-16.0,-267.0
150024,36.0,5.0,44.0,20.0,23.0,23.0,8.0,1.0,44.0,1.0,43.0,-22.0,25.0,-5.0,79.0,-58.0,-15.0,57.0,-44.0,83.0,1.0,-9.0,17.0,12.0,-4.0,-2.0,11.0,47.0,-10.0,19.0,11.0,-2.0,97.0,-70.0,-18.0,-21.0,22.0,6.0,-27.0,-48.0,43.0,-20.0,87.0,-16.0,10.0,4.0,19.0,-32.0,24.0,-4.0,9.0,13.0,36.0,-46.0,-76.0,-52.0,4.0,-52.0,-11.0,29.0
150025,8.0,-18.0,33.0,-25.0,10.0,35.0,68.0,-99.0,-5.0,30.0,-5.0,-19.0,23.0,-22.0,-21.0,138.0,-71.0,47.0,-25.0,14.0,19.0,-74.0,-7.0,20.0,-18.0,50.0,-82.0,64.0,12.0,-26.0,32.0,-32.0,32.0,-16.0,-26.0,3.0,57.0,-78.0,37.0,14.0,32.0,-23.0,-25.0,-30.0,45.0,56.0,6.0,-46.0,37.0,-15.0,-19.0,-58.0,4.0,-5.0,-71.0,39.0,31.0,-10.0,-3.0,-48.0
150026,39.0,75.0,31.0,-13.0,-60.0,33.0,28.0,19.0,-34.0,51.0,-13.0,4.0,20.0,-13.0,-28.0,-27.0,17.0,-20.0,6.0,13.0,0.0,13.0,-40.0,41.0,-14.0,-33.0,15.0,-24.0,-8.0,12.0,24.0,-24.0,2.0,31.0,-2.0,20.0,-2.0,26.0,20.0,-12.0,23.0,20.0,-14.0,-30.0,39.0,16.0,19.0,-13.0,37.0,-12.0,11.0,-16.0,-20.0,5.0,-34.0,-41.0,58.0,18.0,-29.0,29.0
150027,-12.0,46.0,-11.0,51.0,-70.0,-12.0,-12.0,136.0,-137.0,18.0,18.0,128.0,-164.0,17.0,61.0,63.0,-93.0,-68.0,7.0,81.0,-41.0,-30.0,-18.0,175.0,-196.0,6.0,51.0,142.0,-159.0,28.0,-19.0,109.0,-76.0,-33.0,64.0,43.0,-105.0,-180.0,-1.0,,,,,,,,,,,,,,,,,,,,,
150028,,-2.0,76.0,-7.0,96.0,1.0,15.0,-43.0,-3.0,27.0,8.0,71.0,-3.0,-69.0,-1.0,138.0,-104.0,-42.0,15.0,115.0,55.0,-44.0,-64.0,51.0,-74.0,29.0,11.0,20.0,-52.0,132.0,-118.0,52.0,-59.0,-3.0,55.0,-21.0,33.0,16.0,-8.0,-39.0,-17.0,73.0,13.0,-34.0,-6.0,17.0,32.0,-52.0,-1.0,7.0,14.0,-3.0,86.0,-56.0,-104.0,-29.0,93.0,3.0,-47.0,53.0
150033,,,,,,,,,,53.0,10.0,14.0,-7.0,30.0,-10.0,160.0,-297.0,-12.0,26.0,72.0,-24.0,153.0,-17.0,-58.0,105.0,48.0,-41.0,54.0,-9.0,67.0,-14.0,-36.0,69.0,4.0,-8.0,-20.0,57.0,73.0,-19.0,-57.0,37.0,28.0,95.0,-129.0,52.0,-21.0,106.0,-80.0,-7.0,-7.0,60.0,-20.0,71.0,-11.0,15.0,-469.0,35.0,57.0,95.0,116.0
150034,,,,,,,,,,,24.0,-31.0,65.0,31.0,0.0,33.0,20.0,2.0,34.0,-17.0,9.0,27.0,-9.0,3.0,42.0,8.0,-11.0,-52.0,53.0,12.0,0.0,-13.0,6.0,20.0,-38.0,19.0,9.0,-16.0,12.0,4.0,-4.0,10.0,-13.0,-3.0,-9.0,-2.0,16.0,-14.0,-275.0,7.0,8.0,-17.0,14.0,-2.0,-3.0,,,,,
150037,,,,,,,,,,,,,-32.0,117.0,67.0,34.0,149.0,-159.0,-266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150042,,,,,,,,,,,,,,,,,,,-68.0,150.0,-158.0,-8.0,0.0,141.0,-45.0,144.0,42.0,27.0,-6.0,-45.0,-4.0,-12.0,102.0,-33.0,47.0,27.0,-18.0,-150.0,7.0,2.0,36.0,-26.0,58.0,-127.0,136.0,0.0,-21.0,22.0,33.0,-133.0,61.0,-248.0,249.0,-223.0,14.0,119.0,86.0,1.0,18.0,-13.0
150048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,-16.0,6.0,147.0,23.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
150052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,74.0,32.0,29.0,39.0,52.0,72.0,-51.0,-14.0,-19.0,62.0,-11.0,23.0,-79.0,86.0,2.0,44.0,-32.0,36.0,-4.0,6.0,-17.0,95.0,-29.0,-32.0,-30.0,32.0,12.0,-17.0,4.0
150064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150.0,21.0,6.0,64.0,67.0,-9.0,21.0,188.0,-174.0,-139.0,159.0,30.0,-156.0,137.0,-43.0,25.0,38.0,0.0,24.0,-7.0,4.0,9.0,16.0,-10.0
150066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,19.0,-14.0,8.0,-12.0,10.0,3.0,0.0,-9.0,-1.0,-12.0,,,,,,,,,,
150068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,
150073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,-29.0,-184.0,80.0,27.0,128.0,-19.0,84.0,-35.0,26.0,-9.0,27.0,,,,,,,
150074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,36.0,31.0,43.0,-5.0,19.0,19.0,10.0,-9.0,19.0,-28.0,23.0,7.0,10.0,-15.0,-122.0,176.0,-41.0,-76.0
150075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-9.0,125.0,-115.0,-2.0,,,,,,,,,,,,,,
150084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,42.0,30.0,-70.0,17.0,-64.0,-26.0,-3.0,74.0,-87.0,4.0,-7.0
150087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,18.0,-50.0,105.0,1.0,28.0,-23.0,18.0,13.0,17.0,-19.0,-103.0
150091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,34.0,157.0,83.0,-94.0,-299.0,-8.0,108.0,113.0,-151.0,-84.0
150092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,20.0,-4.0,34.0,-38.0,31.0,-94.0,84.0
150097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,1.0,,,,,
150102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,8.0,-76.0
150103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,67.0,-5.0
150105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-4.0,9.0
160005,-2.0,22.0,-52.0,9.0,4.0,-10.0,19.0,-29.0,71.0,-20.0,30.0,-48.0,32.0,-9.0,-20.0,26.0,37.0,10.0,-41.0,-11.0,6.0,8.0,-3.0,11.0,-3.0,-27.0,2.0,-17.0,69.0,-48.0,21.0,-6.0,-40.0,17.0,12.0,-62.0,63.0,30.0,-414.0,,,,,,,,,,,,,,,,,,,,,
160006,40.0,3.0,-25.0,-39.0,56.0,22.0,10.0,-64.0,89.0,6.0,-11.0,9.0,-7.0,29.0,-1.0,-37.0,71.0,5.0,18.0,-48.0,29.0,-1.0,-36.0,9.0,2.0,-17.0,3.0,10.0,7.0,10.0,-21.0,3.0,-10.0,34.0,27.0,-6.0,15.0,27.0,-100.0,28.0,7.0,-66.0,31.0,-7.0,2.0,0.0,-9.0,3.0,-2.0,3.0,-11.0,16.0,-3.0,2.0,-3.0,30.0,-12.0,19.0,-47.0,56.0
160008,-6.0,-9.0,17.0,3.0,0.0,-22.0,7.0,43.0,4.0,-21.0,-41.0,-26.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160010,-37.0,53.0,-17.0,-33.0,35.0,-11.0,21.0,-13.0,-25.0,49.0,-13.0,-51.0,47.0,-17.0,18.0,24.0,23.0,-38.0,36.0,-41.0,11.0,-10.0,-16.0,21.0,54.0,-79.0,-14.0,27.0,32.0,-7.0,5.0,63.0,-123.0,94.0,4.0,-27.0,14.0,18.0,-9.0,89.0,-49.0,20.0,13.0,-20.0,27.0,-9.0,-3.0,-15.0,37.0,21.0,4.0,-30.0,3.0,25.0,56.0,-102.0,-4.0,18.0,-33.0,53.0
160011,97.0,18.0,26.0,4.0,-102.0,42.0,-67.0,19.0,4.0,13.0,-11.0,-8.0,2.0,-4.0,43.0,-44.0,14.0,-36.0,29.0,-22.0,68.0,-22.0,9.0,-11.0,25.0,-19.0,-29.0,56.0,-42.0,-9.0,8.0,127.0,5.0,38.0,-8.0,9.0,10.0,-112.0,-49.0,-3.0,-20.0,109.0,-49.0,-54.0,117.0,-18.0,-20.0,44.0,-12.0,-43.0,30.0,3.0,-11.0,4.0,-12.0,29.0,-25.0,9.0,70.0,41.0
160013,-29.0,65.0,-52.0,13.0,-11.0,9.0,-8.0,-11.0,40.0,-4.0,-6.0,6.0,10.0,1.0,-20.0,25.0,7.0,-10.0,30.0,-39.0,20.0,-2.0,-37.0,-18.0,19.0,10.0,4.0,28.0,-6.0,-8.0,-5.0,7.0,-4.0,21.0,-10.0,11.0,9.0,129.0,15.0,-5.0,19.0,23.0,-32.0,28.0,-16.0,8.0,-8.0,1.0,10.0,-27.0,13.0,40.0,-54.0,-26.0,18.0,-6.0,3.0,-15.0,16.0,-52.0
160014,-35.0,-13.0,23.0,-12.0,17.0,-18.0,28.0,-18.0,21.0,12.0,-25.0,20.0,-15.0,18.0,-3.0,20.0,-1.0,-9.0,-5.0,5.0,-5.0,23.0,-23.0,8.0,-15.0,-37.0,37.0,5.0,13.0,17.0,-44.0,60.0,-37.0,4.0,3.0,1.0,-2.0,-4.0,10.0,-22.0,16.0,-12.0,36.0,5.0,-21.0,42.0,-27.0,-4.0,38.0,-29.0,8.0,-22.0,8.0,-17.0,13.0,-3.0,-9.0,-8.0,13.0,-58.0
160016,235.0,-135.0,114.0,-64.0,-21.0,-63.0,125.0,-76.0,51.0,-101.0,15.0,2.0,2.0,42.0,6.0,-123.0,102.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160018,39.0,-18.0,-60.0,98.0,-74.0,1.0,-32.0,31.0,-36.0,7.0,34.0,-44.0,37.0,-26.0,25.0,18.0,43.0,-12.0,-53.0,64.0,21.0,-51.0,23.0,-31.0,8.0,113.0,13.0,-73.0,4.0,-48.0,-35.0,89.0,-11.0,26.0,-28.0,-32.0,93.0,-9.0,83.0,-74.0,37.0,30.0,-12.0,3.0,40.0,12.0,-104.0,51.0,-40.0,42.0,-36.0,13.0,-14.0,8.0,-24.0,24.0,-12.0,21.0,-8.0,7.0
160020,105.0,-129.0,76.0,-97.0,57.0,-42.0,40.0,-83.0,30.0,25.0,51.0,-39.0,38.0,-44.0,22.0,-33.0,-33.0,7.0,34.0,-20.0,5.0,38.0,-20.0,-48.0,43.0,-70.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160021,41.0,-72.0,26.0,-119.0,60.0,-18.0,14.0,-55.0,107.0,-55.0,17.0,-38.0,-33.0,31.0,32.0,-58.0,39.0,37.0,-23.0,11.0,27.0,-42.0,-28.0,-4.0,10.0,73.0,8.0,-86.0,40.0,36.0,-50.0,200.0,-145.0,-40.0,29.0,-39.0,30.0,-24.0,-48.0,159.0,-107.0,8.0,-36.0,-12.0,56.0,-50.0,-40.0,20.0,-7.0,29.0,-31.0,39.0,-96.0,18.0,-8.0,-12.0,48.0,3.0,14.0,35.0
160022,-10.0,-26.0,43.0,-11.0,-36.0,33.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160025,-106.0,19.0,27.0,32.0,-38.0,33.0,-49.0,166.0,-178.0,29.0,-32.0,-14.0,26.0,-15.0,19.0,35.0,-48.0,54.0,-55.0,-15.0,2.0,31.0,2.0,-33.0,35.0,104.0,-119.0,13.0,5.0,-3.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
