,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,31.0,-14.0,11.0,14.0,-43.0,159.0,-21.0,-1.0,-11.0,90.0,27.0,-47.0,20.0,44.0,-68.0,41.0,-180.0
60254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.0,65.0,-40.0,93.0,40.0,-3.0,28.0,3.0,-157.0,122.0,151.0,-96.0,20.0,-40.0,-29.0,3.0,-66.0,-102.0
60255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,65.0,-417.0,107.0,-25.0,55.0,14.0,22.0,-6.0,33.0,-76.0,23.0,-82.0,-59.0,134.0,9.0,3.0
60259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,31.0,12.0,-43.0,144.0,-7.0,22.0,51.0,-45.0,26.0,-167.0,48.0,31.0,-90.0,40.0,-45.0
60260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,-30.0,77.0,-43.0,60.0,55.0,-14.0,-19.0,30.0,3.0,-15.0,-7.0,-7.0,27.0,1.0,0.0
60262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.0,91.0,-136.0,72.0,10.0,4.0,48.0,1.0,27.0,-9.0,-17.0,175.0,-106.0,139.0,-200.0
60266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,-49.0,146.0,,,,,,,,,,,
60268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,-50.0,-3.0,-43.0,9.0,30.0,-11.0,157.0,-93.0,43.0,76.0,33.0,214.0,-368.0
60275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,-52.0,,,,,,,,,,,
60276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,-18.0,85.0,59.0,5.0,-33.0,177.0,-20.0,130.0,28.0,-60.0,15.0
60277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,48.0,12.0,41.0,55.0,-70.0,39.0,6.0,-238.0,187.0,38.0,-85.0,-14.0
60279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,19.0,68.0,-63.0,9.0,176.0,-112.0,48.0,-1.0,97.0,-48.0,59.0,7.0
60281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,-5.0,23.0,-32.0,3.0,18.0,44.0,33.0,-179.0,-31.0,80.0,-83.0,-12.0
60284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,158.0,22.0,-4.0,31.0,87.0,-189.0,-68.0,24.0,16.0,-14.0,-73.0,20.0
60289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,32.0,18.0,46.0,-75.0,177.0,-57.0,0.0,-39.0
60293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,44.0,-8.0,-71.0,,,,,
60298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0,16.0,45.0,20.0,-29.0,72.0,-70.0,88.0,11.0
60300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,-25.0,59.0,-45.0,,,,,
60301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.0,40.0,33.0,14.0,11.0,-45.0,-32.0,2.0,-4.0
60302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,156.0,-9.0,-42.0,-8.0,39.0,-5.0,-16.0,-25.0
60304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,71.0,74.0,22.0,9.0,-45.0,65.0,-20.0,109.0
60306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,-16.0,-6.0,8.0,-12.0,-93.0,-29.0
60311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.0,-45.0,26.0,131.0,90.0,9.0,-80.0
60313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,-68.0,-31.0,21.0,35.0,23.0,-109.0
60315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,-172.0,28.0,-5.0,-180.0,-2.0,-1.0
60317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,27.0,-140.0,9.0,28.0,30.0,-98.0
60318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,144.0,3.0,76.0,51.0,-78.0,-211.0
60324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.0,234.0,-163.0,132.0,-176.0
60325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,42.0,-12.0,-75.0,-6.0
60329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,42.0,-19.0,8.0,-28.0
60331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,22.0,-81.0,62.0,-80.0
60332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,269.0,-55.0,3.0,-89.0
60333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,98.0,-33.0,-151.0,15.0
60334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,-151.0,35.0,-15.0,-83.0
60336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,31.0,33.0,29.0,-82.0
60347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,8.0
60348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0
60349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,47.0
60350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.0,-83.0
60351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
60352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,108.0
60353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,-1.0
60354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,21.0
60355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-3.0
70002,145.0,11.0,41.0,9.0,15.0,-5.0,34.0,-7.0,22.0,15.0,20.0,26.0,30.0,-6.0,14.0,2.0,14.0,25.0,8.0,0.0,6.0,42.0,-30.0,-7.0,24.0,16.0,36.0,-9.0,-17.0,27.0,11.0,-8.0,42.0,6.0,8.0,-31.0,-11.0,-26.0,-4.0,-17.0,36.0,17.0,59.0,58.0,-120.0,27.0,-17.0,5.0,8.0,17.0,-5.0,1.0,-24.0,-3.0,18.0,-23.0,13.0,-21.0,21.0,30.0
70003,27.0,21.0,34.0,-14.0,37.0,4.0,21.0,-26.0,45.0,-9.0,13.0,33.0,74.0,-60.0,0.0,45.0,-24.0,9.0,13.0,-46.0,25.0,16.0,-18.0,-1.0,36.0,-19.0,27.0,-7.0,-5.0,20.0,-23.0,21.0,-43.0,54.0,-12.0,-1.0,-58.0,-1.0,6.0,-3.0,-15.0,3.0,-22.0,37.0,2.0,10.0,-69.0,-17.0,-9.0,34.0,-17.0,-47.0,13.0,3.0,-16.0,-19.0,18.0,-26.0,6.0,-1.0
70004,31.0,-14.0,18.0,-49.0,26.0,20.0,6.0,39.0,-25.0,14.0,8.0,9.0,100.0,-10.0,29.0,-87.0,-58.0,63.0,-43.0,-35.0,46.0,-1.0,40.0,-28.0,43.0,27.0,-75.0,27.0,-10.0,17.0,-29.0,19.0,-58.0,4.0,-10.0,2.0,-33.0,23.0,-30.0,-31.0,53.0,-12.0,12.0,-10.0,-28.0,-6.0,-24.0,-3.0,21.0,-2.0,-14.0,20.0,-4.0,13.0,2.0,4.0,1.0,8.0,-9.0,-36.0
70006,33.0,-18.0,-2.0,-9.0,2.0,21.0,17.0,-22.0,-16.0,15.0,7.0,14.0,48.0,-40.0,-30.0,76.0,-71.0,-10.0,-6.0,3.0,-12.0,40.0,-15.0,-32.0,14.0,16.0,-11.0,4.0,-28.0,26.0,-13.0,-15.0,13.0,-22.0,-15.0,-8.0,51.0,-38.0,-15.0,18.0,19.0,6.0,-2.0,20.0,-45.0,16.0,-33.0,-1.0,6.0,-3.0,11.0,46.0,-8.0,-20.0,14.0,-26.0,5.0,-8.0,-2.0,3.0
70007,-12.0,1.0,-1.0,10.0,6.0,33.0,20.0,-49.0,-73.0,7.0,65.0,-25.0,41.0,-26.0,-30.0,57.0,-9.0,44.0,-16.0,-38.0,-19.0,77.0,-20.0,-113.0,46.0,7.0,-9.0,39.0,4.0,58.0,-50.0,-8.0,-96.0,5.0,32.0,-31.0,23.0,-99.0,34.0,55.0,45.0,-35.0,46.0,43.0,-22.0,24.0,-105.0,26.0,42.0,10.0,-15.0,-31.0,-8.0,4.0,27.0,51.0,-2.0,87.0,30.0,-43.0
70008,20.0,14.0,-6.0,-14.0,-3.0,25.0,-3.0,-4.0,8.0,-11.0,-8.0,2.0,34.0,-20.0,-1.0,-259.0,-25.0,23.0,64.0,-36.0,-14.0,17.0,29.0,-56.0,78.0,40.0,-33.0,-34.0,59.0,-12.0,15.0,82.0,-90.0,46.0,-12.0,-8.0,20.0,-12.0,-39.0,7.0,0.0,-9.0,2.0,10.0,-42.0,34.0,-11.0,12.0,8.0,-6.0,-27.0,13.0,38.0,-15.0,-31.0,-10.0,-8.0,-13.0,-30.0,-38.0
70010,32.0,-10.0,23.0,-31.0,-14.0,13.0,12.0,23.0,-8.0,-18.0,50.0,-2.0,0.0,-17.0,-17.0,10.0,20.0,-7.0,-21.0,-23.0,24.0,18.0,-12.0,-3.0,16.0,12.0,-10.0,-9.0,-4.0,20.0,8.0,-67.0,41.0,6.0,6.0,-19.0,8.0,11.0,118.0,-113.0,11.0,-8.0,-3.0,9.0,4.0,13.0,6.0,-19.0,-5.0,26.0,-18.0,-47.0,34.0,-6.0,-7.0,5.0,4.0,35.0,-34.0,-51.0
70011,3.0,17.0,43.0,12.0,-9.0,41.0,47.0,-6.0,29.0,10.0,14.0,-11.0,64.0,-15.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70012,-314.0,-10.0,33.0,-25.0,21.0,-9.0,-7.0,-30.0,20.0,-13.0,12.0,2.0,27.0,-29.0,13.0,-62.0,75.0,-29.0,5.0,-31.0,52.0,13.0,-24.0,7.0,-15.0,-8.0,15.0,-17.0,0.0,7.0,-33.0,-4.0,33.0,32.0,-78.0,-43.0,22.0,-58.0,32.0,-36.0,-6.0,-7.0,19.0,-19.0,-27.0,55.0,-32.0,-15.0,7.0,7.0,41.0,131.0,-49.0,-35.0,29.0,-21.0,33.0,24.0,5.0,-63.0
70013,-27.0,14.0,7.0,-13.0,10.0,-1.0,2.0,13.0,-25.0,-7.0,17.0,10.0,-14.0,11.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70014,-21.0,-13.0,13.0,-42.0,20.0,6.0,7.0,-9.0,-16.0,-17.0,58.0,-25.0,49.0,-24.0,-16.0,27.0,-2.0,-12.0,-6.0,-18.0,52.0,-40.0,3.0,73.0,-53.0,-2.0,-26.0,11.0,-17.0,-20.0,-30.0,-33.0,-2.0,7.0,-18.0,5.0,2.0,12.0,14.0,-2.0,27.0,-22.0,6.0,-25.0,4.0,-38.0,22.0,-28.0,24.0,4.0,-16.0,31.0,-9.0,17.0,48.0,-70.0,56.0,-34.0,38.0,-61.0
70016,34.0,-4.0,24.0,-21.0,-39.0,49.0,-7.0,-30.0,24.0,-10.0,9.0,0.0,50.0,-19.0,-18.0,-5.0,35.0,-2.0,0.0,10.0,-44.0,37.0,-22.0,-28.0,62.0,-21.0,-8.0,-17.0,25.0,17.0,16.0,-109.0,77.0,32.0,-20.0,-63.0,43.0,-9.0,0.0,-22.0,45.0,-8.0,10.0,-7.0,-17.0,95.0,-91.0,7.0,16.0,4.0,-8.0,-34.0,37.0,2.0,-71.0,78.0,16.0,21.0,-51.0,31.0
70017,11.0,-26.0,12.0,-17.0,19.0,-7.0,4.0,7.0,4.0,0.0,3.0,12.0,-12.0,8.0,-16.0,132.0,-122.0,2.0,12.0,-36.0,30.0,13.0,-12.0,-23.0,-88.0,45.0,36.0,-18.0,60.0,4.0,61.0,-63.0,42.0,27.0,19.0,-56.0,8.0,-21.0,-16.0,40.0,-4.0,-7.0,22.0,-39.0,-37.0,103.0,-128.0,10.0,20.0,5.0,47.0,-101.0,4.0,-2.0,-1.0,-13.0,-37.0,-78.0,121.0,69.0
70018,14.0,0.0,4.0,-12.0,43.0,3.0,-34.0,-10.0,31.0,29.0,-40.0,10.0,-8.0,39.0,-52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70019,-49.0,17.0,-23.0,-46.0,59.0,-33.0,11.0,-13.0,31.0,-11.0,5.0,1.0,33.0,-8.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70021,-95.0,9.0,6.0,-2.0,0.0,-9.0,7.0,7.0,-13.0,0.0,20.0,-23.0,34.0,-17.0,-17.0,-53.0,72.0,3.0,5.0,18.0,-34.0,36.0,-14.0,4.0,2.0,20.0,-18.0,-5.0,-7.0,23.0,-4.0,-15.0,0.0,12.0,5.0,-39.0,37.0,122.0,11.0,-2.0,-1.0,16.0,-18.0,9.0,-11.0,24.0,-1.0,23.0,-25.0,-21.0,6.0,102.0,-53.0,-52.0,50.0,-47.0,81.0,-65.0,15.0,-61.0
70022,-101.0,16.0,19.0,-9.0,53.0,-39.0,22.0,6.0,21.0,-9.0,-8.0,-6.0,50.0,63.0,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70023,-114.0,10.0,38.0,-35.0,-21.0,42.0,11.0,-6.0,-11.0,-22.0,15.0,17.0,20.0,8.0,-36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70024,-29.0,8.0,22.0,-20.0,-30.0,29.0,-12.0,71.0,-51.0,15.0,-13.0,35.0,5.0,38.0,-18.0,118.0,-137.0,-37.0,8.0,167.0,-157.0,-8.0,5.0,13.0,-11.0,-17.0,6.0,5.0,-27.0,21.0,1.0,22.0,-7.0,-7.0,-12.0,-4.0,5.0,17.0,-29.0,22.0,5.0,19.0,-1.0,18.0,-1.0,-29.0,-33.0,26.0,-5.0,18.0,-18.0,-2.0,13.0,-9.0,-16.0,-27.0,32.0,-8.0,-4.0,18.0
70025,-86.0,6.0,30.0,-41.0,-2.0,-15.0,-4.0,125.0,-25.0,-86.0,-1.0,12.0,28.0,-16.0,-24.0,32.0,-6.0,-38.0,26.0,-11.0,29.0,22.0,2.0,-32.0,4.0,53.0,-14.0,-92.0,-58.0,-19.0,-19.0,-4.0,12.0,24.0,1.0,-16.0,25.0,-22.0,11.0,3.0,15.0,1.0,-3.0,10.0,-15.0,14.0,-40.0,-19.0,17.0,24.0,-90.0,28.0,-43.0,67.0,-127.0,2.0,10.0,-5.0,-8.0,-168.0
70026,-50.0,-12.0,23.0,-46.0,34.0,5.0,5.0,3.0,-19.0,10.0,0.0,81.0,-65.0,-29.0,9.0,83.0,-12.0,-2.0,18.0,-27.0,25.0,-52.0,134.0,-138.0,92.0,-46.0,-36.0,77.0,-6.0,-86.0,-1.0,-10.0,-143.0,18.0,21.0,-43.0,34.0,-56.0,51.0,29.0,21.0,34.0,22.0,-38.0,1.0,-62.0,-74.0,-17.0,51.0,10.0,73.0,-1.0,1.0,-48.0,17.0,-29.0,-20.0,81.0,-12.0,-14.0
70027,-45.0,20.0,-106.0,-3.0,106.0,-69.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70035,-159.0,-40.0,8.0,29.0,19.0,-47.0,50.0,125.0,-51.0,-115.0,37.0,20.0,-35.0,75.0,-6.0,-63.0,41.0,95.0,-5.0,-69.0,137.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70037,-35.0,40.0,22.0,-19.0,14.0,-26.0,-6.0,-14.0,74.0,-62.0,54.0,-44.0,8.0,-2.0,-32.0,15.0,76.0,-10.0,-30.0,29.0,-20.0,-18.0,-22.0,27.0,-10.0,-12.0,-26.0,33.0,-19.0,0.0,17.0,-11.0,31.0,-1.0,23.0,37.0,-63.0,12.0,95.0,-93.0,13.0,2.0,28.0,-74.0,37.0,37.0,123.0,-101.0,82.0,-161.0,39.0,-28.0,34.0,24.0,7.0,-32.0,-34.0,137.0,44.0,-328.0
70040,-54.0,-30.0,42.0,-31.0,-5.0,23.0,-4.0,-13.0,46.0,-63.0,38.0,-27.0,3.0,48.0,161.0,119.0,-332.0,106.0,-18.0,-56.0,-19.0,0.0,49.0,-32.0,-15.0,26.0,-15.0,54.0,-102.0,5.0,12.0,0.0,-24.0,14.0,-11.0,-13.0,3.0,53.0,27.0,19.0,-49.0,3.0,2.0,-78.0,78.0,23.0,-7.0,-34.0,45.0,20.0,-10.0,-33.0,9.0,24.0,-13.0,62.0,-5.0,22.0,-67.0,7.0
70041,13.0,-10.0,32.0,-7.0,-21.0,27.0,1.0,4.0,-11.0,-2.0,26.0,-14.0,1.0,-7.0,-3.0,25.0,-4.0,-8.0,12.0,-5.0,32.0,-12.0,-13.0,57.0,-20.0,4.0,-6.0,-20.0,14.0,26.0,22.0,-73.0,7.0,26.0,5.0,-73.0,68.0,158.0,-14.0,-12.0,-7.0,19.0,-6.0,22.0,-5.0,10.0,-16.0,17.0,13.0,23.0,-43.0,-99.0,75.0,22.0,-97.0,44.0,-8.0,-2.0,32.0,72.0
70042,-43.0,-9.0,24.0,-6.0,2.0,-16.0,9.0,101.0,19.0,27.0,-82.0,89.0,-115.0,8.0,92.0,19.0,-143.0,-11.0,-18.0,68.0,-57.0,17.0,-3.0,-81.0,45.0,-5.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70044,-89.0,47.0,-18.0,18.0,-15.0,-9.0,-26.0,68.0,-34.0,-31.0,26.0,0.0,1.0,1.0,1.0,24.0,-16.0,-182.0,-37.0,31.0,-114.0,13.0,-8.0,-32.0,26.0,-4.0,8.0,7.0,-5.0,15.0,4.0,-31.0,11.0,2.0,8.0,-65.0,54.0,-28.0,14.0,19.0,5.0,-16.0,-8.0,-1.0,-12.0,13.0,0.0,-51.0,51.0,10.0,-7.0,91.0,-60.0,-57.0,27.0,-25.0,21.0,-18.0,7.0,-12.0
70046,-84.0,-1.0,21.0,46.0,-10.0,-44.0,13.0,97.0,-121.0,24.0,10.0,2.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70049,33.0,-16.0,25.0,-52.0,40.0,-26.0,2.0,3.0,33.0,13.0,-15.0,-27.0,37.0,-12.0,83.0,-53.0,-25.0,-23.0,24.0,-22.0,12.0,21.0,25.0,-23.0,6.0,16.0,-19.0,6.0,13.0,27.0,-51.0,-22.0,13.0,-23.0,27.0,-9.0,6.0,12.0,91.0,-102.0,32.0,-23.0,38.0,-17.0,-113.0,-127.0,178.0,-1.0,7.0,37.0,0.0,-36.0,114.0,-41.0,-37.0,-12.0,18.0,-76.0,-11.0,13.0
70050,-7.0,-2.0,-7.0,-8.0,6.0,5.0,-3.0,2.0,-6.0,-17.0,23.0,-26.0,43.0,-14.0,-12.0,73.0,-58.0,12.0,9.0,17.0,-39.0,14.0,-11.0,53.0,-33.0,-18.0,19.0,-42.0,1.0,16.0,17.0,-16.0,13.0,-2.0,15.0,-6.0,-12.0,31.0,31.0,-23.0,-5.0,11.0,-26.0,3.0,6.0,15.0,30.0,-34.0,24.0,-15.0,42.0,-64.0,34.0,25.0,-19.0,-2.0,-5.0,-19.0,8.0,-33.0
70053,47.0,-58.0,-158.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70054,-69.0,50.0,9.0,-10.0,-27.0,4.0,-23.0,111.0,-66.0,18.0,-7.0,-48.0,64.0,18.0,-72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70055,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70058,-62.0,35.0,-1.0,8.0,-50.0,37.0,10.0,2.0,-16.0,30.0,-2.0,35.0,28.0,-56.0,53.0,84.0,-52.0,-17.0,-11.0,13.0,-5.0,-21.0,18.0,38.0,22.0,-6.0,-29.0,5.0,-7.0,1.0,17.0,5.0,-14.0,46.0,-49.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
70059,22.0,11.0,-89.0,114.0,47.0,-17.0,13.0,4.0,-20.0,40.0,-25.0,-101.0,36.0,-9.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70061,-66.0,-21.0,88.0,-27.0,-19.0,40.0,-65.0,46.0,-12.0,-1.0,-14.0,10.0,52.0,1.0,-75.0,85.0,-5.0,-47.0,-1.0,0.0,32.0,13.0,-49.0,24.0,19.0,-24.0,15.0,-1.0,-4.0,15.0,13.0,-23.0,-9.0,38.0,-26.0,-11.0,26.0,56.0,-3.0,3.0,2.0,-5.0,-3.0,7.0,11.0,9.0,-8.0,-32.0,8.0,2.0,0.0,-37.0,17.0,-2.0,13.0,8.0,-2.0,-4.0,5.0,-24.0
70063,2.0,-16.0,27.0,-12.0,4.0,32.0,-39.0,46.0,-38.0,63.0,-45.0,33.0,-16.0,-14.0,15.0,-1.0,1.0,-10.0,-19.0,37.0,-34.0,11.0,-5.0,28.0,0.0,5.0,-15.0,-4.0,1.0,18.0,-4.0,-7.0,21.0,-29.0,-12.0,7.0,12.0,11.0,1.0,7.0,7.0,-4.0,1.0,11.0,26.0,-18.0,-20.0,28.0,-29.0,-2.0,-2.0,7.0,32.0,-33.0,-6.0,3.0,1.0,-1.0,2.0,52.0
70064,33.0,-39.0,23.0,1.0,200.0,30.0,-468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70066,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70067,-5.0,21.0,35.0,-36.0,32.0,42.0,22.0,-12.0,-1.0,-7.0,43.0,14.0,28.0,5.0,-5.0,2.0,4.0,10.0,11.0,47.0,-13.0,4.0,39.0,6.0,-49.0,-23.0,-8.0,-13.0,44.0,-45.0,18.0,18.0,-7.0,-9.0,27.0,-38.0,-5.0,-94.0,-8.0,31.0,-48.0,20.0,4.0,3.0,-14.0,22.0,-2.0,22.0,-76.0,-5.0,-5.0,52.0,-30.0,6.0,-4.0,19.0,-28.0,-12.0,-12.0,46.0
70068,9.0,22.0,59.0,-77.0,90.0,40.0,-57.0,84.0,41.0,-29.0,51.0,9.0,21.0,4.0,-20.0,78.0,17.0,-8.0,5.0,17.0,4.0,33.0,-22.0,-21.0,41.0,14.0,16.0,11.0,8.0,9.0,0.0,-11.0,9.0,-33.0,-4.0,39.0,-17.0,18.0,4.0,-9.0,12.0,-23.0,16.0,7.0,19.0,22.0,-6.0,-17.0,-30.0,-7.0,5.0,8.0,10.0,-18.0,3.0,7.0,7.0,5.0,24.0,-31.0
70069,-18.0,-37.0,41.0,-95.0,43.0,34.0,-11.0,72.0,-68.0,-34.0,25.0,51.0,3.0,-39.0,-20.0,87.0,-47.0,17.0,-4.0,5.0,-25.0,28.0,-37.0,-17.0,4.0,10.0,-11.0,1.0,5.0,8.0,8.0,23.0,-35.0,30.0,-12.0,-11.0,21.0,38.0,-37.0,8.0,-34.0,4.0,9.0,12.0,-15.0,23.0,-37.0,21.0,5.0,-19.0,26.0,-5.0,-24.0,-15.0,15.0,-5.0,4.0,13.0,-9.0,21.0
70070,-12.0,56.0,-58.0,-7.0,33.0,18.0,-20.0,-39.0,66.0,-5.0,26.0,-74.0,21.0,6.0,74.0,-28.0,-25.0,27.0,-53.0,42.0,-25.0,-11.0,26.0,-31.0,61.0,-14.0,9.0,-4.0,-39.0,31.0,3.0,-34.0,20.0,-14.0,2.0,-8.0,-1.0,54.0,18.0,-17.0,23.0,-5.0,-14.0,11.0,4.0,14.0,-14.0,-6.0,-62.0,-17.0,-9.0,142.0,-29.0,10.0,13.0,-19.0,21.0,29.0,-7.0,89.0
70071,33.0,-11.0,-20.0,-13.0,17.0,-14.0,-7.0,42.0,-43.0,48.0,-18.0,29.0,-10.0,3.0,120.0,-70.0,-32.0,23.0,-5.0,-29.0,68.0,-28.0,-11.0,19.0,25.0,-6.0,-12.0,-25.0,2.0,44.0,-32.0,-43.0,71.0,14.0,-38.0,-9.0,54.0,79.0,-2.0,-2.0,13.0,43.0,-67.0,72.0,-60.0,35.0,-51.0,38.0,-25.0,37.0,52.0,-42.0,-18.0,-16.0,-10.0,0.0,7.0,4.0,24.0,-14.0
70074,-22.0,0.0,-8.0,9.0,-35.0,46.0,-12.0,-140.0,150.0,8.0,-17.0,-18.0,62.0,-33.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
